Sample_ID,Phylum,Genus,galactan,pectin,xylan,alpha-glucan,arabinogalactan,beta-glucan,host glycan,fructan,Hostglycan_ratio,Category,Placebo_M0_OA05,Placebo_M0_OA06,Placebo_M0_OA09,Placebo_M0_OA10,Placebo_M0_OA13,Placebo_M0_OA20,Placebo_M0_OA23,Placebo_M0_OA24,Placebo_M0_OA25,Placebo_M0_OA29,Placebo_M0_OA33,Placebo_M0_OA34,Placebo_M0_OA36,Placebo_M0_OA37,Placebo_M0_OA42,Placebo_M0_OA44,Placebo_M0_OA45,Placebo_M3_OA05,Placebo_M3_OA06,Placebo_M3_OA09,Placebo_M3_OA10,Placebo_M3_OA13,Placebo_M3_OA20,Placebo_M3_OA23,Placebo_M3_OA24,Placebo_M3_OA25,Placebo_M3_OA29,Placebo_M3_OA33,Placebo_M3_OA34,Placebo_M3_OA36,Placebo_M3_OA37,Placebo_M3_OA42,Placebo_M3_OA45,Placebo_M6_OA05,Placebo_M6_OA06,Placebo_M6_OA09,Placebo_M6_OA10,Placebo_M6_OA13,Placebo_M6_OA20,Placebo_M6_OA23,Placebo_M6_OA24,Placebo_M6_OA25,Placebo_M6_OA29,Placebo_M6_OA33,Placebo_M6_OA34,Placebo_M6_OA36,Placebo_M6_OA37,Placebo_M6_OA44,Prebiotic_M0_OA01,Prebiotic_M0_OA04,Prebiotic_M0_OA08,Prebiotic_M0_OA12,Prebiotic_M0_OA19,Prebiotic_M0_OA22,Prebiotic_M0_OA26,Prebiotic_M0_OA28,Prebiotic_M0_OA30,Prebiotic_M0_OA35,Prebiotic_M0_OA39,Prebiotic_M0_OA40,Prebiotic_M0_OA50,Prebiotic_M3_OA01,Prebiotic_M3_OA04,Prebiotic_M3_OA08,Prebiotic_M3_OA12,Prebiotic_M3_OA19,Prebiotic_M3_OA22,Prebiotic_M3_OA26,Prebiotic_M3_OA28,Prebiotic_M3_OA30,Prebiotic_M3_OA35,Prebiotic_M3_OA39,Prebiotic_M3_OA40,Prebiotic_M3_OA50,Prebiotic_M6_OA01,Prebiotic_M6_OA04,Prebiotic_M6_OA08,Prebiotic_M6_OA12,Prebiotic_M6_OA19,Prebiotic_M6_OA26,Prebiotic_M6_OA28,Prebiotic_M6_OA30,Prebiotic_M6_OA35,Prebiotic_M6_OA39
Li32151_S28_Metabat2_binout.156,Actinobacteriota,Collinsella,0,0,1,2,0,1,1,0,0.2,Generlist,271.0925897,432.306016,196.7292767,0,2594.685135,389.0249892,0,932.8108038,0,445.0045435,923.2767445,0,531.3811632,720.0767259,0,84.49703207,264.1747197,124.4445158,243.5924592,226.2415519,0,1262.314462,523.7408462,0,493.9201365,0,314.9991633,1118.482155,0,192.5178302,889.6396233,0,508.3830561,154.6809986,476.813858,357.6275933,0,563.9230873,1070.42161,478.0404049,424.1748038,0,830.3382486,2496.230653,1528.877626,1618.053735,897.0279852,982.3709543,33.19277524,1803.532265,0,0,1214.848403,211.6200857,0,495.8755131,1670.089654,3411.728383,0,377.7285618,0,69.37482534,1339.620924,0,0,345.0983581,89.64321998,932.2010456,287.7121025,782.7918251,1269.96375,0,194.5587339,0,180.6528779,0,0,0,0,150.7796509,616.6130984,1062.827695,981.652539,0
Li32154_S31_Metabat2_binout.69,Actinobacteriota,Collinsella,0,0,0,3,1,3,2,0,0.22,Generlist,112.4745851,0,0,0,0,1524.55739,0,0,0,0,0,0,0,0,0,134.4530477,0,80.28678439,0,0,0,0,495.7665577,0,0,0,0,0,0,0,0,0,0,274.2072247,0,0,0,0,794.9175826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32155_S32_Maxbin2out.009,Actinobacteriota,Collinsella,0,1,1,4,0,0,1,0,0.14,Generlist,386.4511384,526.2085522,377.6145849,0,2910.378349,14248.22798,0,1162.515464,0,764.1114431,1134.617518,0,616.9542336,1080.886049,0,129.6001776,340.0869955,333.1901552,383.0403163,322.2228164,0,1624.852226,18399.31121,0,635.7387896,0,599.0609087,1480.695237,0,363.6447903,1212.352036,0,622.6940391,403.5767872,586.1905136,415.0778091,0,951.453171,37104.57905,692.9733001,650.2393124,0,1250.881731,2869.319056,1634.463098,1636.775018,1372.881381,1442.816461,77.24864056,1162.392182,0,0,156.5663079,435.2944801,0,675.4839667,1977.543566,3005.229648,0,386.3525016,0,159.1051384,951.3868347,0,0,90.96980529,255.3473539,1185.306077,477.2475633,1037.099829,1275.322247,0,236.36935,0,364.6265808,0,0,0,0,479.0256165,793.8893642,1318.255218,1034.679883,0
Li32158_S35_Maxbin2out.021,Actinobacteriota,Collinsella,0,1,1,6,0,1,1,0,0.1,Generlist,198.9934967,0,0,0,1371.047801,0,0,830.2016154,0,1029.618356,671.0313048,0,204.2712004,394.7315671,0,71.65119949,273.2841928,101.6965936,0,0,0,679.1015368,0,0,424.2333846,0,682.0294384,821.2816771,0,106.9543501,476.800321,0,463.2602996,0,0,0,0,315.3693095,0,608.9765365,544.4994616,0,1600.214974,1810.312112,878.4711224,867.8651854,486.1980348,1015.07305,35.30504276,701.0840741,0,0,0,9162.613963,0,445.1166023,1082.237773,1403.076278,0,0,0,73.11358839,477.8265717,0,0,0,7333.087041,731.6533429,278.1671512,655.637823,601.4912697,0,0,0,188.6228578,0,0,0,0,172.128982,537.9949284,736.3788601,584.5941339,0
Li32165_S42_Metabat2_binout.21,Actinobacteriota,Collinsella,0,0,1,4,0,1,1,0,0.14,Generlist,105.2646758,0,0,0,1374.961354,0,0,1230.144248,6564.072938,901.227689,426.5772301,0,364.3756547,437.9053323,0,0,343.1234865,0,0,0,0,686.9827926,0,0,661.4128561,26016.79077,617.3421102,518.774048,0,147.9535176,539.3076801,0,475.2930347,0,0,0,0,315.3693095,0,584.271606,666.03952,7387.361435,1657.989318,1150.035386,668.7079858,1430.840907,545.3102579,0,39.83133029,422.2142007,0,0,0,188.850836,0,334.488207,983.8525205,1480.561374,0,0,0,86.61467715,317.1289449,0,0,0,89.64321998,1284.888385,201.8075411,462.2577782,549.2459255,0,0,0,233.7860773,0,0,0,0,268.2009719,425.4630379,651.6516816,516.0465916,0
Li32170_S47_Metabat2_binout.88,Actinobacteriota,Collinsella,0,0,1,3,0,6,1,0,0.09,Generlist,76.42503857,0,0,0,1117.971423,0,0,651.8015492,0,466.1952361,451.8991661,0,663.8814012,383.9381258,0,0,690.8017095,0,0,0,0,550.3743596,0,0,348.4337597,548.1699507,336.0928573,543.9830171,0,306.6024703,470.9856829,0,938.5533343,0,0,0,0,240.535914,0,312.5173707,317.2195524,0,909.6100232,1217.986194,523.7039383,3545.008639,486.1980348,0,152.0832611,392.242205,172.1193405,0,0,159.3847481,9270.208113,225.1613222,566.9450149,1323.207025,0,0,0,345.4201633,287.2647842,183.425365,0,0,73.34445271,41617.10603,132.2657533,267.5532126,492.9817088,0,0,0,896.6227397,0,102.3346695,0,0,9516.464337,255.8944358,365.0744602,526.3933905,0
Li32171_S48_Metabat2_binout.44,Actinobacteriota,Collinsella,0,1,1,6,0,2,1,0,0.09,Generlist,227.8331339,428.762524,159.7600167,0,2778.62209,262.8547224,0,974.78729,0,355.255728,1041.121139,0,336.7714385,797.1727352,0,91.63360573,248.9922645,101.6965936,247.1227847,183.7355634,0,1362.143702,362.1116236,0,519.594203,0,241.8743575,1276.369908,0,133.6929376,971.0445561,0,469.2766672,129.3695624,476.813858,287.251079,0,602.6760957,719.0907862,489.1576236,437.5442102,0,638.2049646,2848.805604,1230.422694,1267.698299,979.7850975,1182.50778,34.248909,878.3097879,0,0,36.0898608,300.0183493,163.5493391,15382.55299,1904.984443,2536.742837,0,191.4514628,0,74.35984273,651.3231245,0,0,0,158.9129809,1171.475201,8666.81575,867.5611598,940.4161944,0,97.55810437,0,193.9361778,0,0,0,0,200.1499791,14501.19854,1212.346245,737.2094166,0
Li32174_S51_Maxbin2out.005,Actinobacteriota,Collinsella,0,1,1,4,0,2,1,0,0.11,Generlist,213.4133153,0,0,0,1292.776757,952.2851088,0,839.5297234,0,34418.67075,550.2651484,0,310.547433,664.5675993,0,152.7226762,203.4448991,121.7682897,0,0,0,738.2109549,564.1481518,0,435.236556,546.8801391,22245.40966,656.7599841,0,126.5626476,696.3029078,0,363.9902354,111.0890808,0,0,0,501.1164875,1217.020083,547.2142103,548.1456633,0,57156.29304,1437.223709,905.2194418,1150.021663,871.9052904,1077.861074,54.3154504,583.8023516,0,0,0,287.9640407,726.5643205,342.2972702,817.8274077,2566.544797,0,0,0,138.3342326,659.8557419,0,0,0,184.7193624,1112.002434,267.2586355,402.6543398,825.2085125,0,0,0,318.7991963,0,0,0,0,571.0946069,306.7650165,525.8069018,735.9160668,0
Li32176_S53_Metabat2_binout.29,Actinobacteriota,Collinsella,0,0,0,2,0,3,2,0,0.29,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.9368202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691.579053,0,0,0,0,0,0,0,0,0,0,0,0,119.738969,0,0,0,0,0,0,0,0,0,0,0,0,74.99604566,0,0,0,0,0,0,0,0,0,0,0,81.70123554,0,0,0
Li32189_S66_Maxbin2out.010,Actinobacteriota,Collinsella,0,0,1,3,0,2,1,0,0.14,Generlist,284.0704264,703.3831489,324.8013562,0,2267.251264,689.4303863,0,874.5101286,0,479.9068607,887.2416817,0,10851.21741,750.9151296,0,123.8909186,487.3568105,194.0263956,552.4959401,403.1213107,0,1137.527913,951.1258097,0,500.0330095,0,375.4677527,1024.280218,0,4370.867774,921.6201326,0,688.8740819,205.3038708,661.3869644,581.6834349,0,541.2058065,1042.618451,541.0379777,447.2674149,0,923.0459172,2191.093059,2165.206068,25692.2863,905.8948187,1189.048199,77.55039307,1210.608001,985.9263196,0,84.38658629,207.6019828,576.041035,452.9256655,1484.38749,2483.099308,0,371.6918039,0,163.4670286,954.2310405,789.5265712,0,95.66502105,111.3749097,1838.123427,336.8004233,878.1573266,1034.189889,0,199.0185329,0,411.7822953,0,0,0,0,524.3929451,587.3239762,1001.774287,1270.069556,0
Li32199_S76_Maxbin2out.014,Actinobacteriota,Collinsella,0,1,1,4,0,3,2,0,0.18,Generlist,201.8774604,341.9469716,365.7316085,0,2380.744279,398.0371511,0,699.6081029,0,392.6510678,745.0492717,0,358.8548115,595.181191,0,65.08555173,258.1017376,95.0060282,197.6982278,623.878219,0,1183.501905,559.4857704,0,372.8852516,0,272.8117753,891.6014329,0,140.8232276,728.2834171,0,511.3912399,109.6828899,379.4002741,613.2810536,0,525.1700789,1146.248406,355.750999,333.01976,0,716.1331497,2009.036175,1103.720128,1286.419581,737.4249829,718.1380212,44.05586532,1041.201069,0,0,52.01185822,194.2083065,0,476.3528551,1333.120165,2303.09547,0,10101.22065,0,94.50762135,780.7344877,0,0,0,92.3596812,817.4047744,278.1671512,611.9286348,860.0387419,0,5157.200134,0,243.0843872,880.7762123,0,0,0,128.0959866,554.9517886,854.7477124,788.9434108,0
Li32203_S80_Maxbin2out.007,Actinobacteriota,Collinsella,0,0,1,5,0,1,1,0,0.13,Generlist,229.2751157,451.7952216,532.0932787,0,2082.009792,612.8270101,0,1177.67364,0,690.5672748,893.0852054,0,433.3861954,792.5469746,0,2770.988819,285.4301569,155.2211165,277.1305514,471.6793568,0,1166.425851,767.7388072,0,621.0678945,0,480.9362225,1224.625182,0,171.1269602,937.6103873,0,571.5549151,156.0871895,528.0841653,511.3069206,0,587.9766787,1856.492733,760.911859,729.2403503,0,1133.989453,2133.398976,1352.901841,1355.955775,865.9940681,38597.62949,42.84885531,946.0725609,0,0,105.6159162,314.7513933,0,605.2023979,1374.933897,2983.772237,0,323.3977413,0,93.67678512,874.5932786,0,0,0,177.9282094,964.0120605,449.976274,719.214824,1201.642915,0,254.2085462,0,243.0843872,0,0,0,0,148.1109845,718.3542596,851.0097486,1200.228664,0
Li32204_S81_Maxbin2out.010,Actinobacteriota,Collinsella,0,1,1,4,0,3,1,0,0.1,Generlist,69.21512927,0,0,0,917.0757416,0,0,615.6551305,0,449.9905888,501.5691175,0,543.8030605,360.8093231,0,0,11625.20591,0,0,0,0,454.4857481,0,0,327.6499916,0,307.967932,606.3420459,0,263.8207302,431.736876,0,8269.497167,0,0,0,0,207.1281482,0,303.870645,316.0041518,0,811.527997,1366.708719,422.3418858,3126.454243,446.2972842,0,146.3499636,367.4827303,242.303926,0,0,196.8870418,393.6762852,167.8948588,699.7651052,1047.836914,0,0,0,326.9340572,260.2448292,264.7705269,0,0,86.92675877,1858.869741,103.6308995,350.9980265,392.5098931,0,0,0,840.8328804,0,145.5071083,0,0,413.64329,201.9407897,454.7855904,386.7116063,0
Li32130_S7_Metabat2_binout.24,Firmicutes,Coprobacillus,0,2,1,4,1,21,6,0,0.17,Generlist,2948.852903,113.3917419,50.17256722,39.76601676,110.8839801,0,0,0,0,47.3674304,0,0,0,0,0,36.53925711,270.2477018,0,187.1072513,76.78501157,402.7485534,178.6417969,0,81.6989111,0,95.44606201,195.4682308,0,0,0,0,0,919.0001399,0,158.9379527,723.872719,134.1971246,0,0,0,0,0,438.0101441,0,0,0,59.11222308,0,0,61.24712171,0,0,35.02839431,0,0,44.25135813,0,0,0,0,63.356969,0,172.0744499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.4973335,0,0,0,0,0
Li32134_S11_Metabat2_binout.26,Bacteroidota,Coprobacter,0,5,1,0,0,0,10,0,0.63,Specilist,0,4884.703631,0,0,0,0,0,0,0,0,284.38482,0,0,1333.760959,1669.441383,0,0,0,5535.550378,0,0,0,0,0,0,0,0,293.2201141,0,0,2440.694326,756.6280618,0,0,6899.274354,0,0,0,0,0,0,0,0,0,0,0,233.4932812,0,0,0,0,248.6378558,121.5379136,33.48419077,688.9334991,0,0,0,0,0,0,0,0,0,502.8522544,223.0227484,1271.303847,1477.137562,0,0,0,0,0,0,0,0,0,440.0064654,1213.580714,629.8052674,0,0,0,0
Li32137_S14_Metabat2_binout.51,Bacteroidota,Coprobacter,3,8,3,1,1,3,18,0,0.47,Generlist,0,0,330.0826791,0,193.0685772,1580.132389,0,0,0,305.395275,0,1341.730515,0,0,897.7474839,122.4636039,0,290.3705369,0,420.9464027,0,149.7438592,1709.539854,0,0,0,2292.181411,0,262.3932331,0,0,694.6566206,0,274.2072247,0,683.657568,0,196.4376631,0,243.3435653,0,0,1073.52793,0,549.0444515,0,0,0,133.5254822,0,2436.407752,208.2499808,60.50359017,0,0,245.9854908,142.6586155,0,0,0,0,0,556.0422308,2092.644164,0,125.0101195,179.28644,0,452.7034029,288.7455463,495.6609572,0,0,0,211.8686326,0,2187.403562,282.2198903,227.8006256,0,1296.429039,179.4222603,218.5761253,0
Li32166_S43_Maxbin2out.026,Firmicutes,Coprococcus,3,0,1,8,0,0,2,0,0.11,Generlist,778.6702043,0,0,79.53203351,0,0,0,6030.621847,11172.28701,0,823.9368416,0,0,0,0,0,0,1319.37949,0,0,0,0,556.3775161,0,8544.573847,5431.396853,0,569.1919862,0,0,0,0,0,1688.835266,0,0,0,0,3477.922396,933.8463724,0,5892.992671,0,7287.403715,0,0,0,0,0,0,0,0,0,0,0,0,0,4562.084039,0,0,0,0,0,0,0,0,0,0,0,0,18024.64373,0,0,0,0,0,0,0,0,0,0,5740.266342,16384.15595,0
Li32130_S7_Maxbin2out.047,Firmicutes,Dielma,1,1,1,2,0,27,5,0,0.14,Generlist,1505.429062,0,0,29.16174562,0,0,0,0,21.59678532,0,0,28.54745777,35.88548115,32.38032386,93.77156938,0,31.88315583,0,0,0,47.94625636,0,0,30.19307584,0,42.56378441,0,0,55.58083263,124.7800751,29.0731903,46.11828186,42.1145727,0,0,0,0,0,0,0,36.46201752,0,60.46152296,0,46.45760743,143.0840907,0,0,0,0,56.81609299,0,0,0,0,0,0,0,93.40971492,0,59.39715844,0,0,0,,11.15113742,0,0,0,0,0,37.88088501,0,35.48834003,0,0,38.37550108,0,0,0,0,156.9944778,0,118.7912298
Li32191_S68_Metabat2_binout.39,Firmicutes,Dorea,0,0,0,1,0,0,2,0,0.67,Specilist,0,0,4308.239128,92.78737243,5242.855484,0,0,2719.143493,0,1071.999741,676.8748285,0,9724.965391,2315.964116,811.6621088,505.5548777,979.2683575,211.4218656,0,2891.778382,0,3030.342835,0,0,2217.750316,261.8317647,862.0289602,1286.984211,0,3190.804778,2341.845479,887.7769259,1180.712127,570.9135038,0,3343.602559,0,3346.121826,0,2183.915855,2258.214285,650.9298602,777.9382621,2674.441265,0,7689.09833,2156.118337,0,234.914323,1413.89632,762.0040707,854.4559816,1249.346064,5240.94554,2078.379212,1435.566118,1998.450432,935.7815445,1704.344471,2921.790793,0,256.5206865,1237.229516,601.3161966,617.4261857,378.5517704,2344.306026,2283.477635,979.039287,1172.200956,1236.473145,1637.619798,1215.295243,0,1332.97914,3700.953892,719.5406453,1593.259563,271.191221,3801.515269,907.9627874,1841.570144,1270.069556,2435.991583
Li32142_S19_Metabat2_binout.89,Firmicutes,Dorea,0,0,0,1,3,0,1,0,0.2,Generlist,0,0,0,5363.110127,2592.0761,0,497.6656724,0,0,299.1627183,0,0,0,1660.648038,0,0,1871.996721,0,518.9578479,0,1493.183412,1313.542624,0,0,0,0,0,0,0,0,1625.191338,0,2529.882545,298.11247,0,0,5204.931334,2651.240297,0,0,0,0,0,0,0,0,1387.659437,0,0,0,614.9506536,0,0,790.2269023,11258.85229,0,0,0,0,0,0,0,0,507.2110093,0,0,0,3959.779812,0,0,0,0,0,0,0,0,0,0,0,14122.58252,0,0,0,0
Li32144_S21_Metabat2_binout.18,Firmicutes,Egerieenecus,2,2,2,5,2,1,3,0,0.18,Generlist,63.44720183,0,0,2811.457385,632.6909455,0,0,0,0,0,0,196.6602646,0,0,0,0,34.91964686,58.87697522,0,0,2274.022444,596.3483515,0,0,0,0,0,0,729.0137117,0,0,0,500.8625967,67.49716301,0,0,3857.482654,229.8454289,0,0,0,0,0,0,149.2274663,156.4564356,0,0,0,123.7973737,0,902.4165833,0,0,0,0,179.553085,69.14054724,0,0,839.4798393,0,0,0,765.0992529,0,0,0,0,39.73562564,180.8492682,0,0,259.3378695,0,0,0,196.2711056,0,0,0,194.3741153,84.06774049,0
Li32143_S20_Metabat2_binout.37,Firmicutes,Egerieisoma,0,1,1,1,0,0,2,0,0.4,Generlist,0,0,0,231.9684311,0,0,0,0,0,0,0,218.8638429,0,0,0,21.12425802,0,0,0,0,4452.152376,0,0,0,0,0,0,0,137.0132153,0,0,0,0,0,0,0,154.7375008,0,0,0,0,0,0,0,145.0040474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.0002492,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32146_S23_Metabat2_binout.105,Firmicutes,Egerieisoma,1,0,0,1,1,0,1,1,0.2,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3231.030004,0,0,0,0,0,0,0,0,0,0,0,0,4017.72586,0,0,0,0,0,0,0,0,0,0,0,0,2092.275642,0,0,0,0,0,0
Li32134_S11_Metabat2_binout.28,Firmicutes,Eisenbergiella,0,0,1,6,2,1,3,0,0.21,Generlist,193.2255692,802.6009231,1746.797538,751.5777167,1134.93015,883.1918674,0,732.256481,1905.916304,547.2184723,2286.765608,967.4416244,1785.992793,1657.564198,1326.637121,350.5484979,871.4729259,219.450544,9586.598884,1382.130208,917.828336,2181.794299,435.1555992,0,573.3874852,2851.773556,1209.371788,790.7655566,361.9217008,1146.194119,3215.494848,971.3663117,576.0671908,660.9097211,1837.186012,578.8109242,1243.37744,1761.257415,927.6144763,531.1560055,493.4526371,1887.696595,264.6871116,548.7348329,748.9529441,4848.812268,1191.111295,0,138.0517698,323.1763018,0,541.44995,480.3135886,1260.344941,1458.917998,1224.721412,906.3741345,791.540058,491.5494834,532.0970836,0,119.8481264,297.2195044,0,399.7357161,194.2645519,1093.375638,405.2446682,1047.21751,4560.325302,1462.869636,705.1672441,587.0210509,0,1213.429441,2763.717666,0,614.4696703,0,453.6732858,565.7425178,706.47515,963.545641,1769.526501
Li32141_S18_Maxbin2out.045,Firmicutes,Eisenbergiella,2,2,1,1,1,1,7,0,0.47,Generlist,0,0,1613.444135,0,0,0,896.4466347,0,0,0,0,0,0,0,0,0,0,0,0,1198.394645,0,0,0,900.4640853,0,59.33133585,0,0,0,0,0,0,0,0,0,2724.576484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32143_S20_Metabat2_binout.64,Firmicutes,Eisenbergiella,5,13,8,7,15,5,33,1,0.36,Generlist,0,696.2961651,71.29785869,2010.834914,236.1176518,0,0,0,0,43.62789642,0,294.990397,0,1614.390433,0,11.1330549,94.13122196,95.0060282,533.0791499,119.2910001,3627.476767,135.2948903,380.7611493,0,0,30.95547957,0,0,369.6771658,0,1328.644797,0,183.4992096,0,577.6454624,393.5339782,517.6174807,121.6042676,0,0,0,0,0,0,170.3445606,77.55960054,948.7511804,27.46976037,0,76.8846847,0,90.87271887,34.49766106,111.1675134,0,0,47.96281037,0,39.81397685,0,6859.711831,0,0,0,48.37565991,0,81.49383635,0,0,0,0,0,50.17273939,1243.456837,0,156.6765378,0,89.79723784,165.4266448,40.02999581,0,0,0,0
Li32191_S68_Metabat2_binout.40,Firmicutes,Eisenbergiella,11,14,16,10,21,6,28,2,0.24,Generlist,57.67927439,182.4898346,0,53.02135568,127.8427065,34.54662066,32.42121644,0,55.34176238,59.83254367,0,33.3053674,172.5263517,92.51521104,53.80335948,288.0321127,78.94876681,38.80527912,150.0388336,0,249.3205331,86.69381321,73.04397558,28.41701255,0,297.9464909,0,0,69.79918516,1402.884559,43.60978545,77.82460064,108.2946155,50.62287226,90.57754292,33.03387408,1136.567484,46.77087217,0,29.64591658,27.95421343,36.00888589,260.6563434,0,30.97173829,1448.224955,88.66833462,19.62125741,0,61.24712171,145.3823556,45.43635944,16.45273066,0,0,0,0,0,0,0,131.9936854,0,59.72832146,63.80012696,0,14.67254924,0,0,0,0,0,0,0,66.8818716,0,0,47.96937635,23.0907183,471.8727245,0,0,21.18179462,0,43.19681084
Li32145_S22_Metabat2_binout.82,Actinobacteriota,Enorma,0,0,1,1,0,3,2,0,0.29,Generlist,0,0,0,0,71.74845773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.73650335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.41669774,0,0,0,0,0,0,0,0,0,0,0,0,0,941.5423372,0,0,0,0,0,0,0,0,0,0,0,0,1033.71147,0,0,0,0,0,0,0,0,0,0,0,0,822.286135,0,0,0,0,0,0
Li32132_S9_Maxbin2out.002,Proteobacteria,Enterobacter,2,2,5,7,1,4,6,0,0.21,Generlist,0,0,0,0,0,0,2511.023214,0,0,0,0,0,0,0,0,0,1082.509053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.3814753,47294.41841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.9144147,0,0,1346.335591,0,0,0,0,0,0,1908.660895,0,0,0,0,0,0,0,0,0,0,0,0,1331.884293,0,0,0
Li32130_S7_Metabat2_binout.40,Firmicutes,Enterocloster,1,1,3,6,2,6,8,2,0.28,Generlist,3202.641711,451.7952216,114.8687723,86.15970297,52.18069653,126.1702668,257.7486707,0,76.9385477,33.65580581,0,96.74416244,0,286.7971542,53.80335948,13.98768436,80.46701232,32.11471376,345.9718986,320.8516555,101.3720849,0,121.2219169,83.47497438,0,96.73587366,0,0,289.5373607,55.25974755,199.1513536,41.79469294,69.18822657,28.12381792,382.8182946,146.4980503,190.3408196,0,0,25.94017701,44.9698216,45.70358593,0,0,80.24495829,0,140.3915298,0,9.505203819,0,299.120019,0,21.22932988,49.55660235,204.074839,33.83927386,28.28575996,0,476.2364154,0,155.7525488,0,0,133.9802666,0,0,59.76214666,374.8167409,34.08911167,0,0,338.0140509,0,96.91046701,18.59661979,254.0700612,142.3091498,0,326.7854213,276.2069711,43.16291689,0,0,141.9323785
Li32130_S7_Metabat2_binout.82,Firmicutes,Enterocloster,2,3,4,5,0,5,2,2,0.08,Generlist,4249.520541,131.1092016,83.18083514,0,52.18069653,0,163.727143,0,0,0,0,82.47043356,0,0,0,0,0,24.08603532,81.19748641,139.8584139,0,0,0,72.81859467,0,0,0,0,149.9389903,0,0,0,0,60.46620853,136.7208195,112.0279208,0,0,0,0,0,0,0,0,83.06057087,0,0,0,0,0,0,0,22.29079638,0,85.39301775,0,0,0,162.318521,0,67.31677957,0,0,0,0,0,0,265.5528201,0,0,0,67.02002733,0,36.85327619,0,0,0,0,267.1233527,120.0899874,0,0,0,44.73955409
Li32133_S10_Maxbin2out.038,Firmicutes,Enterocloster,4,1,0,1,1,3,2,1,0.14,Generlist,0,2120.779923,477.9597194,159.064067,43.04907464,285.3851272,1989.041629,0,94.48593577,68.55812295,0,445.6575352,0,235.9137882,84.54813633,32.82823881,0,0,822.5658406,478.5351614,121.9204804,48.6010771,646.5168903,678.4561748,0,153.4875862,0,0,1306.795855,0,203.5123321,61.97144125,0,0,1052.75031,254.2172049,162.9536513,48.1071828,0,0,49.83142394,95.56204331,0,0,627.8816035,0,149.2583633,511.4607765,0,0,145.3823556,56.7954493,0,38.8416613,393.6762852,0,0,0,128.6297714,0,234.9487601,0,0,94.10518727,0,0,70.6279915,3880.943819,0,0,0,83.04655561,0,90.08578624,0,66.34051599,87.94385664,0,145.0873032,402.9686245,0,0,0,0
Li32153_S30_Metabat2_binout.89,Firmicutes,Enterocloster,2,1,1,8,1,1,2,0,0.11,Generlist,0,0,62.05554367,0,90.01170152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.7756438,0,66.99067385,0,0,0,0,0,0,72.38434017,0,0,0,0,0,0,81.86655751,0,102.8959188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.37472807,0,0,0,0,0,0,0,98.99526407,0,0,0,0,0,39.38868757,0,0,0,0,0,0,137.8585517,0,0,0,0,3788.541357,0,0,0,0,0
Li32169_S46_Metabat2_binout.90,Firmicutes,Enterocloster,0,4,0,4,2,3,6,0,0.32,Generlist,0,1263.254875,772.3934691,315.4770663,61.31231843,9172.8788,16020.94411,0,0,72.29765693,0,172.8707165,0,707.7413645,0,29.97360935,71.35753923,390.7290174,303.6079927,1042.0823,193.1549185,60.42296073,8294.376546,10334.91225,0,0,78.74979082,0,343.8256158,0,963.7762585,36.02990771,0,440.1377505,2423.376526,759.7791039,64.35984548,269.934748,46.7598578,0,0,0,210.9435357,0,244.9582937,0,273.3940317,0,0,0,305.8042652,41.64999615,0,1313.919646,911.8237488,0,100.8448834,0,603.33488,0,122.7541274,0,82.48196774,301.4555999,0,0,1561.965197,2775.856823,0,0,0,606.0941602,0,31.39353157,219.8386125,0,346.9784889,0,0,767.2415864,0,165.7163932,0,214.441311
