# Pathway	Li32124_S1_paired_Abundance-CPM	Li32125_S2_paired_Abundance-CPM	Li32126_S3_paired_Abundance-CPM	Li32127_S4_paired_Abundance-CPM	Li32128_S5_paired_Abundance-CPM	Li32129_S6_paired_Abundance-CPM	Li32130_S7_paired_Abundance-CPM	Li32131_S8_paired_Abundance-CPM	Li32132_S9_paired_Abundance-CPM	Li32133_S10_paired_Abundance-CPM	Li32134_S11_paired_Abundance-CPM	Li32135_S12_paired_Abundance-CPM	Li32136_S13_paired_Abundance-CPM	Li32137_S14_paired_Abundance-CPM	Li32138_S15_paired_Abundance-CPM	Li32139_S16_paired_Abundance-CPM	Li32140_S17_paired_Abundance-CPM	Li32141_S18_paired_Abundance-CPM	Li32142_S19_paired_Abundance-CPM	Li32143_S20_paired_Abundance-CPM	Li32144_S21_paired_Abundance-CPM	Li32145_S22_paired_Abundance-CPM	Li32146_S23_paired_Abundance-CPM	Li32147_S24_paired_Abundance-CPM	Li32148_S25_paired_Abundance-CPM	Li32149_S26_paired_Abundance-CPM	Li32150_S27_paired_Abundance-CPM	Li32151_S28_paired_Abundance-CPM	Li32152_S29_paired_Abundance-CPM	Li32153_S30_paired_Abundance-CPM	Li32154_S31_paired_Abundance-CPM	Li32155_S32_paired_Abundance-CPM	Li32156_S33_paired_Abundance-CPM	Li32157_S34_paired_Abundance-CPM	Li32158_S35_paired_Abundance-CPM	Li32159_S36_paired_Abundance-CPM	Li32160_S37_paired_Abundance-CPM	Li32161_S38_paired_Abundance-CPM	Li32162_S39_paired_Abundance-CPM	Li32163_S40_paired_Abundance-CPM	Li32164_S41_paired_Abundance-CPM	Li32165_S42_paired_Abundance-CPM	Li32166_S43_paired_Abundance-CPM	Li32167_S44_paired_Abundance-CPM	Li32168_S45_paired_Abundance-CPM	Li32169_S46_paired_Abundance-CPM	Li32170_S47_paired_Abundance-CPM	Li32171_S48_paired_Abundance-CPM	Li32172_S49_paired_Abundance-CPM	Li32173_S50_paired_Abundance-CPM	Li32174_S51_paired_Abundance-CPM	Li32175_S52_paired_Abundance-CPM	Li32176_S53_paired_Abundance-CPM	Li32177_S54_paired_Abundance-CPM	Li32178_S55_paired_Abundance-CPM	Li32179_S56_paired_Abundance-CPM	Li32180_S57_paired_Abundance-CPM	Li32181_S58_paired_Abundance-CPM	Li32182_S59_paired_Abundance-CPM	Li32183_S60_paired_Abundance-CPM	Li32184_S61_paired_Abundance-CPM	Li32185_S62_paired_Abundance-CPM	Li32186_S63_paired_Abundance-CPM	Li32187_S64_paired_Abundance-CPM	Li32188_S65_paired_Abundance-CPM	Li32189_S66_paired_Abundance-CPM	Li32190_S67_paired_Abundance-CPM	Li32191_S68_paired_Abundance-CPM	Li32192_S69_paired_Abundance-CPM	Li32193_S70_paired_Abundance-CPM	Li32194_S71_paired_Abundance-CPM	Li32195_S72_paired_Abundance-CPM	Li32196_S73_paired_Abundance-CPM	Li32197_S74_paired_Abundance-CPM	Li32198_S75_paired_Abundance-CPM	Li32199_S76_paired_Abundance-CPM	Li32200_S77_paired_Abundance-CPM	Li32201_S78_paired_Abundance-CPM	Li32202_S79_paired_Abundance-CPM	Li32203_S80_paired_Abundance-CPM	Li32204_S81_paired_Abundance-CPM	Li32205_S82_paired_Abundance-CPM	Li32206_S83_paired_Abundance-CPM	Li32207_S84_paired_Abundance-CPM
PWY-7616: methanol oxidation to carbon dioxide	0	0	0	0	0.327383	0.381505	0	0	1.01918	0.178452	0.289025	0	0	0	0	0.356153	0.411136	0.841818	0	1.45175	0	0.368212	0	0	0	0.260283	0	0.337567	0	2.2232	0	0	0	0	0	1.07087	0	0	0.751118	0	0	0.103248	0.450325	0.22478	1.22448	0.220657	0.888582	0.375205	0	0	0.194509	0.331172	0.239128	0	0	0	0.253814	0	0.358198	0	0	0	0.0666696	0	0.470669	0.115539	0	0.821369	0.0611957	0	0	0.160489	0	0	0	0	0	0	0	0.678136	8.80567	9.92549	0	0
PWY-7663: gondoate biosynthesis (anaerobic)	222.695	219.55	77.1988	183.149	275.586	125.091	394.376	243.41	271.615	381.529	346.89	355.566	338.461	303.759	297.886	159.39	227.398	299.205	92.6945	191.441	87.315	261.696	364.308	241.243	88.6863	147.031	201.345	139.422	230.533	185.375	234.671	283.213	70.5425	31.6237	152.711	330.692	400.079	222.431	113.147	323.864	201.403	225.971	159.226	313.35	177.23	208.837	148.82	143.503	200.711	279.182	85.8579	222.7	218.008	143.952	238.379	199.68	215.868	94.1282	69.0372	352.529	223.836	351.366	258.383	222.568	98.3848	133.417	301.988	53.228	243.367	196.604	238.607	334.108	150.763	258.884	176.668	106.121	326.177	263.404	193.461	333.521	331.347	296.626	109.034	289.906
PWY-7664: oleate biosynthesis IV (anaerobic)	84.9371	89.5739	20.0002	63.3008	156.751	46.6115	130.024	178.246	227.499	175.028	166.796	173.446	178.629	156.3	132.539	155.343	141.489	164.102	8.56429	132.906	25.7807	126.849	103.951	62.843	31.2348	33.7685	31.1437	15.895	28.2387	32.8428	127.76	163.099	32.7894	9.8014	24.5706	41.3279	85.8442	147.449	109.863	55.9504	146.557	75.2679	89.3513	95.4758	148.595	131.435	78.7069	133.485	139.034	130.821	28.7045	140.183	136.454	70.6765	43.2998	40.4627	25.8909	15.191	24.4691	177.337	144.552	182.47	55.5927	95.7863	76.5822	74.0086	237.812	32.9824	61.1676	56.6354	65.6448	37.7583	24.0046	62.0403	39.4149	46.0023	91.685	79.251	184.617	208.355	212.468	212.652	28.4224	220.917
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	0	0	0	0	0	0	1.521	0.323052	0.867482	83.3032	85.138	77.2152	72.5132	55.3305	49.6625	0	0	0.323422	5.58242	0	0.533908	16.5224	16.9633	10.6298	9.84912	2.45489	3.33775	1.33345	1.39214	2.3906	2.59596	0	0	1.36671	9.37571	0	0	0.160599	0	0	0	0.249583	1.42028	1.29561	3.79917	2.08805	0.427958	11.3314	19.9452	43.5281	0	0	0.63093	0	0	0	1.59136	1.04305	0	21.8089	6.4821	5.8805	0.481343	6.0556	6.79048	20.9965	191.38	0	13.5301	3.39604	16.2675	6.8548	9.85503	27.8442	0	0	18.6064	22.5016	5.67044	1.88844	0.588245	0.279657	0.392479	0.211968
PWY-7723: bacterial bioluminescence	0	0	0	0	0.312692	0	0	0	0	0	0	0	0	0	0	1.21736	1.03772	0.515376	0	0	0	0	0	0	0	0	0	0	0	0	0.508936	0	0	0	0	0.233683	0	0	0.641326	0	0	0	4.20628	2.55108	5.65643	0.883128	0	2.65876	0	0	0	6.85072	4.48241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99049	3.39563	0	0	0	0
PWY-7731: superpathway of photosynthetic hydrogen production	0.808549	0.328199	1.69663	0	0	0	0	0	0	0	0	0.461748	0	0.944809	0.0256703	0.210017	0	0	0	0	0.102223	0	0	0	0	0	0	0	0	1.21426	0	0	0	0	0	0	0	0	0	0.394776	0	0.583557	0	0	0	0	0.293418	0	0	0	0	0.776712	0	0	0	0.778193	0	0	0	0	0	0	0	0	0	1.24938	0	0	0	0.91645	0	1.10658	0.361226	0	0	0	0	0	0	0	0	0	2.33152	0
PWY-7754: bile acid 7&alpha;-dehydroxylation	0	0	0	0	0	0	0	0	0	0.67911	0.567142	0.620621	0.709348	0	0.383588	0	0	0.24975	5.76694	2.87288	6.76192	0	0	0	0	0	0	0	0	0.868662	0	0	0	0	0	0.907512	0.306916	0	0	0	0	0	0	0	0.892011	1.87628	2.59222	0	0	0	0.645148	0.245682	0.276995	0	0	0	0	0	0	0.282368	0.552221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694488	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)	74.2004	28.5507	64.9545	200.927	85.0695	27.6226	73.8161	148.77	161.995	20.292	19.5437	27.5525	93.9567	76.0496	78.1325	39.8346	63.9469	45.2485	133.559	95.2819	122.306	170.731	152.188	155.431	135.015	130.375	116.12	161.101	159.033	141.046	62.2993	78.9522	123.844	34.7541	27.816	32.9662	12.8394	123.471	173.637	145.913	150.316	167.545	171.395	180.187	73.6196	53.0162	77.1338	141.369	131.438	144.236	238.37	192.341	169.643	184.169	95.4037	145.241	32.9804	76.62	92.5526	76.5945	193.751	113.536	69.3984	128.494	114.399	70.0693	55.164	132.825	79.2018	89.6468	67.7704	15.5332	36.3311	39.5992	67.0237	85.2254	32.3531	46.6941	90.2029	82.7072	186.693	178.262	157.576	87.7219
PWY-7783: plasmalogen degradation	0	0	0	0	0.161249	0	1.96579	0	4.34715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234846	0	0	0	0	0	0.190948	0	0	0.749196	0	1.56057	0.53144	0	0	0	0	1.52032	0	0	0	0.162404	0	0.823722	0	0	0	0.24223	0	0	0.264362	0	0.805323	0	0	0	0	0	0	0	0	0	0	0.263932	0	1.13566	0	0.283705	0
PWY-7784: reductive acetyl coenzyme A pathway II (autotrophic methanogens)	0	0	0	0	0	0	2.28626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6758	0	0	0	0
PWY-7790: UMP biosynthesis II	627.516	630.408	657.96	658.194	582.321	593.142	590.251	439.544	479.139	531.602	532.35	530.054	521.986	558.009	530.735	784.792	690.131	683.516	585.099	513.6	590.896	550.782	561.536	572.538	626.151	630.115	637.452	667.214	648.887	680.961	518.798	527.399	685.029	674.655	691.571	584.823	559.517	716.061	823.82	720.424	691.141	548.319	682.334	642.853	534.682	666.959	634.346	710.391	654.901	587.647	634.476	606.118	583.444	706.738	662.129	603.171	602.741	686.987	793.759	578.471	694.805	596.414	925.159	675.056	745.661	623.908	529.749	673.4	562.879	589.562	642.514	588.895	621.169	559.552	624.849	665.285	583.502	549.294	678.797	621.42	395.329	374.718	742.1	715.432
PWY-7791: UMP biosynthesis III	627.516	630.408	657.96	658.194	582.321	593.142	590.251	439.544	479.139	531.602	532.35	530.054	521.986	558.009	530.735	784.792	690.131	683.516	585.099	513.6	590.896	550.782	561.536	572.538	626.151	630.115	637.452	667.214	648.887	680.961	518.798	527.399	685.029	674.655	691.571	584.823	559.517	716.061	823.82	720.424	691.141	548.319	682.334	642.853	534.682	666.959	634.346	710.391	654.901	587.647	634.476	606.118	583.444	706.738	662.129	603.171	602.741	686.987	793.759	578.471	694.805	596.414	925.159	675.056	745.661	623.908	529.749	673.4	562.879	589.562	642.514	588.895	621.169	559.552	624.849	665.285	583.502	549.294	678.797	621.42	395.329	374.718	742.1	715.432
PWY-7805: (aminomethyl)phosphonate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335347	0	0	0	0.210305	0	0	0	0	0	0	0	0.161723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22266	0.427048	50.0124	7.19549	0	0
PWY-7807: glyphosate degradation III	0	1.36559	0	0	0.104569	0	0	0	0	0	0	0	0	0	0	0.272937	2.30479	2.04953	0	0	0	0	0	0	0	0	0	0	0	0	0.690852	0	0	0	0	0	0	0	0	0	0	2.30305	1.24205	0	0	0	2.00021	0.248676	0	0	0	0	1.42085	0	0.933578	0.930896	0	0	0	0	0	0	0	0	0	0	0	0.858841	0	0	0	0.538396	0	0	0	0	0	0	3.40613	0.393943	48.4339	6.65359	0	0
PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213507	0	0	0	0	0	0	0	2.12529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	515.178	527.013	523.988	509.686	490.292	484.51	359.064	342.058	348.091	444.316	437.479	449.59	431.815	446.334	441.17	619.138	571.481	565.911	274.93	253.604	318.061	414.085	439.368	440.275	447.113	431.534	417.135	529.84	499.26	516.444	427.15	431.962	549.987	533.121	554.824	465.359	478.623	509.186	569.543	515.74	492.417	363.584	492.825	470.613	440.277	545.596	522.205	569.788	510.414	492.268	546.211	537.762	509.803	483.224	555.057	446.31	505.625	583.634	668.21	478.584	510.79	506.293	741.312	527.814	581.339	501.67	407.013	540.519	463.933	499.595	526.462	489.121	504.923	488.229	534.595	558.194	483.826	468.429	513.536	410.04	299.405	274.612	465.655	518.523
PWY-7858: (5Z)-dodecenoate biosynthesis II	0.303619	0	0	1.52266	0.897356	0	5.5829	58.5932	96.9285	0	0	0	0	0	0	3.17218	4.96054	6.44666	0	9.23847	0	0	0	0.518329	0.307766	0	0	0	0	0	3.04195	0.215686	0	0	0.265313	0	0	0.276499	3.70785	0	0	3.67746	6.11034	6.14507	19.6541	2.26784	4.72897	3.77778	0	0.871301	6.20789	3.95472	6.63997	0	0.631807	1.16172	0	0	0.718123	0	0	0	0	0	0	18.0653	0.995242	10.0787	0.352876	0.45251	0	3.75127	1.13826	0	0.508919	1.31118	0	0	13.6533	10.5105	112.284	126.94	0.26351	0
PWY-7873: D-erythronate degradation II	0	0	0	0	0.0704326	0	0.846155	0	0	0	0	0	0	0	0	0	0	0	0	0.290473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313106	0	0	0.129267	0	0.520757	2.7719	0	0.61922	0.119494	0	0	0	0.278479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3482	0	17.636	5.56673	0	0
PWY-7874: L-threonate degradation	0	0	0	0	0.0704326	0	0.846155	0	0	0	0	0	0	0	0	0	0.32275	0.327828	0	0.838403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397938	0	0	0.266458	0.296305	0.520757	2.7719	0.484986	1.0412	0.237395	0	0	0	0.278479	0.390222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14966	0	0	0	0	0	0	0	0	0	0	1.34995	0	31.3042	9.8003	0	0
PWY-7883: anhydromuropeptides recycling II	14.1066	9.5271	1.35768	1.27149	7.30475	1.98113	3.48064	75.7403	74.2494	9.52502	16.6743	18.2868	0.87946	1.20944	1.51104	12.1849	10.1421	5.08037	0.777137	8.7897	0	1.68028	2.76019	3.19876	0	0	1.26663	0	0	0.262784	1.05011	0	0	0.409988	11.6087	56.7056	23.1547	5.40404	2.05302	1.42352	0.476127	11.0129	24.254	53.1001	23.9313	9.04239	14.1631	9.49049	14.7423	4.01807	0	12.0596	2.14288	0	1.52929	0.68529	15.4716	4.15016	0.219041	10.858	4.85072	14.1977	2.0592	8.62875	2.91563	20.6283	20.2654	1.08963	11.8398	5.63083	2.36549	0	0	0	0.652513	3.55009	10.6931	10.5393	8.27334	3.91263	47.5856	101.12	4.38292	2.57489
PWY-7942: 5-oxo-L-proline metabolism	1.64117	0.820138	0	0.941055	2.09964	0	2.84258	49.3508	60.0045	0	0	0	0	0	0	2.78001	7.48178	7.53867	0	17.7788	0	0	0	0	0	0	0	0	0	0.870832	4.9665	1.03327	0	0	0	0	0	0.411184	11.8876	0	0	0.204366	2.96817	3.37427	9.0211	2.67619	5.26342	7.14147	1.58444	0	0	6.75212	1.80975	0	0.316983	0.887234	0.411999	0	0.538228	0	0.575882	0	0	0	0	0.607338	0	8.43082	0.28525	0	0	2.79674	0	0	0	0	0	0	6.58133	9.64374	83.5169	104.49	0	0
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	556.302	564.082	591.052	645.557	471.606	533.961	589.316	441.428	418.195	495.709	496.656	496.651	487.332	478.465	490.556	612.976	627.521	608.207	443.526	409.309	454.365	567.732	562.876	511.272	574.573	576.184	580.596	627.525	594.174	592.168	483.702	480.025	590.122	637.44	644.116	548.886	527.635	606.345	702.985	636.971	551.856	469.515	593.567	559.629	477.383	558.055	557.661	576.637	549.162	491.349	542.328	545.236	518.41	643.531	580.343	608.44	519.246	597.221	704.366	538.207	631.488	547.252	637.904	603.987	637.078	568.656	487.474	638.76	518.005	555.642	596.432	538.621	591.17	511.669	592.47	588.395	527.482	483.24	533.613	584.687	414.545	370.296	628.139	612.136
PWY-7977: L-methionine biosynthesis IV	488.992	477.18	417.094	422.411	428.857	320.652	439.255	329.129	348.253	452.734	426.038	444.395	407.56	396.636	354.285	586.066	588.187	565.515	246.834	270.932	239.123	380.535	336.247	353.955	474.018	455.456	460.644	381.654	417.799	410.909	332.759	361.796	399.565	360.801	425.779	492.658	495.649	426.502	484.345	510.594	425.749	377.603	408.971	429.844	355.582	508.172	402.932	438.985	412.323	439.654	361.02	452.444	425.421	464.892	400.162	467.146	380.348	344.139	494.339	436.786	413.915	433.103	509.197	455.076	403.301	426.094	387.449	518.791	453.592	455.215	505.35	607.097	580.027	458.924	407.404	422.948	434.604	412.105	413.163	622.829	405.786	393.206	398.812	478.681
PWY-7992: superpathway of menaquinol-8 biosynthesis III	5.52082	5.42169	2.07077	7.6945	0	0	7.51284	13.7443	10.3634	55.9412	7.83647	28.7406	42.7142	36.2961	27.394	12.3884	38.8084	53.4574	0	4.29041	4.24059	16.4578	24.3136	6.35832	11.3366	14.8988	10.1493	8.97271	18.3122	8.26223	0	0	0	0	2.14176	42.5313	82.7655	55.3317	39.7839	34.1949	37.0116	0	0	0	0	0	0	2.31143	6.27171	5.74608	3.78886	8.97816	9.41633	43.9548	30.7132	34.7162	10.3259	29.9887	12.854	14.7624	34.1169	16.0469	0	9.21473	4.68817	8.86144	18.8004	0	11.2067	20.5026	16.7725	2.39474	0	6.31885	1.6906	0	0	0	3.38067	0	8.28071	6.01713	4.19614	36.1442
PWY-8004: Entner-Doudoroff pathway I	38.1594	28.0278	38.8161	81.0157	151.244	41.1208	60.114	126.123	111.412	39.6598	28.2431	48.514	96.8255	113.584	96.2905	188.016	122.681	135.023	34.0247	45.6309	44.9492	55.9341	86.897	72.0557	35.3031	39.7792	38.0891	46.4676	45.1061	94.0475	71.6452	56.1772	89.7816	17.9189	41.9113	98.5313	68.371	155.989	155.792	82.0193	151.834	66.2238	97.2875	70.446	90.555	101.341	67.2742	164.713	145.415	139.539	153.4	172.692	118.554	80.1606	79.779	62.0174	69.2821	45.4722	57.7553	31.7334	66.4243	68.0244	221.254	106.879	122.806	75.6091	60.6378	48.4409	59.6533	50.0164	47.9044	78.9046	53.7068	32.7119	85.0075	86.2988	83.6666	92.2769	135.529	67.5677	165.232	140.634	59.1137	39.2515
PWY-8011: L-serine biosynthesis II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-801: homocysteine and cysteine interconversion	1.57612	0.626722	0.733123	0.80355	3.34445	0.353541	3.12683	0	0	0.303195	0	0.883948	0.397622	0.53657	0	1.34194	2.55461	2.6959	3.2952	3.05699	46.0066	0.464184	0.356983	0.358822	0.752161	3.70848	3.06081	0.178431	0	2.81573	6.94387	2.6813	17.5895	0	0	0.195262	0.571535	0.344121	5.42828	0.446076	15.2217	6.91501	7.55704	0.964002	11.2796	5.63919	2.68521	1.44698	0.169925	0	0.880242	0.709304	28.7584	0.495194	0.667279	0.379916	0	5.74842	0.963116	0	0.49702	0.966211	0	0	0.519016	0.561295	0.165845	3.5486	1.17373	1.37414	0	1.0297	2.76046	1.30513	4.04474	1.14166	0	0	5.03038	3.08237	39.6824	40.6321	0.36488	0.815345
PWY-8073: lipid IVA biosynthesis (P. putida)	70.2567	90.4935	25.4332	33.1815	99.4218	29.4219	22.9814	130.026	121.254	174.977	164.568	127.4	184.69	128.745	144.019	39.1968	72.9679	56.99	1.71875	35.7552	0.95763	47.6467	45.0789	57.2405	17.1242	20.9576	16.8384	12.3526	42.2766	24.5027	76.1133	77.4484	1.35832	7.92872	71.8127	51.6531	26.739	47.2329	21.2441	5.17643	6.99605	43.9983	71.0812	160.763	61.7744	72.1492	47.4999	87.4939	109.423	104.955	28.3916	62.662	100.202	14.8216	67.6205	54.6153	89.4409	45.5705	33.355	113.295	20.3408	64.8111	3.66301	62.2957	23.6236	56.2138	191.258	7.84722	70.1251	43.3029	97.843	146.36	53.0077	111.077	29.3434	18.6424	151.267	91.5311	45.6352	24.7718	157.764	120.541	4.21923	39.4608
PWY-8112: factor 420 biosynthesis I (archaea)	0	0	0	0	0	0	23.9227	6.5713	10.1317	0	0	0	0	0	0	0	0	0	0	0	0	10.3528	5.69124	10.5063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64795	0	6.43917	0	0.81371	2.0798	1.84183	5.82673	2.0153	0	0	0	0.211793	0	5.61691	0	0	0	0	0	0	0	0	0	0	2.07261	5.17305	0	0	25.0336	10.7008
PWY-8113: 3PG-factor 420 biosynthesis	0	0	0	0	0	0	23.9227	6.17376	9.93767	0	0	0	0	0	0	0	0	0	0	0	0	10.3528	5.41952	9.87158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64795	0	6.26313	0	0.763069	1.75785	1.72598	5.82673	1.76809	0	0	0	0	0	5.21901	0	0	0	0	0	0	0	0	0	0	1.96241	5.01437	0	0	24.5573	10.1701
PWY-8125: mevalonate pathway IV (archaea)	0	0	0	0	0	0	1.21759	6.74289	0.381392	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77094	0.502463	0.564021	0	1.08198	0	0	2.2102	0	0	0	0	0	0	6.84469	0	0	0	0	0	0	0	0	0	0	0	6.13068	0	0	2.42333	1.01695
PWY-8131: 5'-deoxyadenosine degradation II	80.3365	32.038	68.8543	52.0477	28.3635	47.9366	34.4492	70.219	88.686	41.3828	38.0321	47.5741	29.0843	34.0413	28.9842	22.9553	48.4513	29.5289	80.4758	44.5659	45.0365	57.6204	25.2627	44.3419	57.6764	54.0007	47.4638	44.1088	27.1167	16.1025	62.3023	58.3909	44.7215	44.6051	44.6461	70.7563	39.6796	67.9181	73.5829	47.0728	59.2992	17.7767	47.136	29.1809	41.8058	85.9561	59.956	50.0541	34.6477	21.3204	35.367	23.6976	45.076	32.6533	18.8064	30.6356	32.8361	22.6018	37.7027	24.1458	52.1486	26.7362	27.2812	35.6957	36.5257	40.5813	13.2716	70.3639	54.2842	32.4086	48.423	51.5671	44.9625	31.6777	31.9411	33.532	33.3826	14.556	69.9077	41.0395	45.235	92.6753	80.0526	48.0082
PWY-8134: bile acid 7&beta;-dehydroxylation	0	0	0	0	0	0	0	0	0	0.658	0.578366	0.625895	0.718425	0.215616	0.376139	0	0	0.252803	6.09459	2.86935	6.81324	0	0	0	0	0	0	0	0	0.768131	0	0	0	0	0	0.954872	0.358656	0	0	0	0	0	0	0	0.847506	1.8465	2.6638	0	0	0	0.579636	0.233616	0.266444	0	0	0	0	0	0	0	0.496074	0.18202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627466	0
PWY-8173: anteiso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8174: odd iso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8175: even iso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	488.537	563.65	639.067	507.604	289.428	484.319	398.472	360.477	327.435	396.97	393.849	421.919	294.434	312.609	320.012	570.701	520.677	487.179	415.376	323.728	405.271	383.433	368.786	447.218	568.681	577.884	587.42	529.057	450.033	333.777	419.709	398.585	646.043	699.741	617.974	380.093	237.96	382.176	527.57	431.847	432.544	342.448	420.526	288.496	534.503	596.473	490.549	444.018	369.049	343.029	481.778	484.417	456.312	438.321	427.934	407.421	457.443	520.756	625.47	351.134	379.637	363.95	562.021	443.374	567.607	551.783	336.25	738.189	485.274	564.087	579.841	402.194	674.901	436.102	533.303	588.534	337.081	380.46	420.323	549.38	478.817	417.616	564.125	494.043
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	86.3038	87.7448	77.2658	172.789	89.1373	54.7508	216.393	171.894	467.16	80.4892	111.048	101.122	93.9368	104.82	93.6567	79.4552	101.957	129.292	171.133	147.815	237.127	143.928	70.4979	86.1466	268.096	169.536	118.46	105.058	72.4777	92.8154	98.336	139.468	221.136	81.3024	59.1534	112.804	96.5758	147.243	182.978	87.2806	56.7802	62.0804	195.208	85.6732	122.613	220.509	78.6578	103.482	64.7984	90.0545	225.201	143.755	264.991	190.874	83.1986	146.461	121.845	129.695	264.928	178.791	149.426	134.044	266.804	144.671	105.133	157.259	73.3033	380.119	108.542	110.009	114.676	154.483	56.3655	99.031	122.439	91.8116	60.6965	80.9342	100.131	240.56	133.637	127.608	119.145	63.7146
PWY-8188: L-alanine degradation VI (reductive Stickland reaction)	0.949058	0	0	0.51377	2.97438	2.41163	14.4437	1.32344	1.53889	1.9403	1.96579	2.32784	1.80465	0	1.32819	0	1.30639	1.21723	1.7336	0	1.73931	0.873387	0.889482	0	0.652985	0	0	0.727245	4.47229	4.23525	7.17644	3.13635	0	6.75802	8.15551	1.62748	0.602194	3.0976	1.30086	1.92756	1.69072	2.08253	1.05458	0.746049	0	1.41878	1.67523	2.78975	1.18615	0.715952	0.970437	11.2847	8.00637	3.63512	3.88279	4.27369	0	0.833047	1.26356	0.606885	1.81489	0.63457	1.04018	1.85672	2.69122	1.64469	6.61642	0.998165	2.36227	2.95653	1.91865	2.39843	6.91279	3.64971	1.36445	0	0.715406	1.32895	0	0	5.17128	0.322998	5.72038	3.69895
